confidence,result,source,target,text
0.0,False,flourish,year,And the black middle class has flourished in the past 20 years as opportunities in various professions have opened up 
0.0,False,flourish,personal-computer,Industry consultants predict groupware will flourish because personal-computer software that helps individuals work better has n't noticeably increased the productivity of groups 
0.0,False,flourish,office,"Boston is flourishing , office space in the South End is still cheaper than in nearby business districts , and deregulation of deposit rates allows banks to compete in new ways "
0.0,False,flourish,Poles,"For entrepreneurship to flourish , it must be clear to all Poles that money-making not only will be permitted but also will be fostered "
0.0,False,flourish,law,"The three pairs of lovers are members of the European planter class ; the mechanicals are Brazilian workmen ; and the fairy folk are practitioners of the voodoolike religion of Macumba , the African-based cult worship that flourished outside the law in Brazil 's jungles "
0.0,False,flourish,passage,Another major Japanese concern is that any mold that slips throught U.S. screening procedures would flourish during the long passage to Japan 
0.0,False,flourish,U.S,"We believe that there are strong arguments for starting a new laboratory for the SSC. New labs have flourished in the U.S . , drawing in both enthusiastic young people and key personnel from established laboratories , thus creating an exciting , creative , productive environment in which to push the frontiers of knowledge "
0.0,False,flourish,weather,"It flourishes in dry weather , occasionally infecting peanut and cottonseed crops in the Southeast "
1.0,False,flourish,border,"The U.S . , which permits both standard and proprietary protocols to flourish within its borders , says let the market decide "
0.0,False,flourish,West,"Marxism-Leninism was flourishing , they noted , the West was on the run and the `` correlation of forces '' was shifting in Moscow 's favor "
0.0,False,flourish,community,"Tracing the story of six women , aged 65-75 , Ms. Aviad set out to show how their lives have not only continued , but flourished -- growing into acting , writing , community service "
0.0,False,flourish,program,"What has happened , Soviet and Western officials believe , is that Mr. Gorbachev has purposely allowed the national debate to flourish so he can push his own program as more acceptable to the conservatives , who fear he is going too far , too fast "
0.0,False,flourish,judge,"Competition in the ice cream market is flourishing , '' the judge wrote "
0.0,False,flourish,Ripper,"Unfortunately , the East End slasher 's identity was never learned , which opened the way for a century of speculation as well as making it possible for various small-scale entrepreneurs to flourish in the Ripper business "
0.0,False,flourish,beneficiary,"In the South , big cafeteria chains have flourished , beneficiaries of a culture that emphasizes family-style eating , after-church family outings and conservative spending "
0.0,False,flourish,system,This is unfortunately all too true for the corporations that flourish because of our capitalist economic system as well as the legislators charged with protecting our nation 's economic health 
0.0,False,flourish,New,"The obvious reason that the drug trade is flourishing in New York , as in other urban areas of the country , is that profits are high for sellers and risks are low for buyers "
0.0,False,flourish,food,"As they flourish , they provide food and hiding places for little fish , which in turn provide food for bigger fish , and so on "
0.0,False,flourish,environment,And the microorganisms that cause botulism can flourish in an oxygen-free environment -- precisely the kind of packaging used for many of the new products 
1.0,False,flourish,world,"Like other groups that until recently have been repressed and excluded from the media in the Soviet Union , they used to flourish in that vast below-the-reach-of-the-media world , the realm of word of mouth "
0.0,False,flow,Edward,"The focus on takeover issues provided market players with a chance to `` keep the juices flowing without going to sleep , '' said Edward P. Nicoski , a market analyst at Piper Jaffray & Hopwood , Minneapolis "
0.0,False,sleep,Edward,"The focus on takeover issues provided market players with a chance to `` keep the juices flowing without going to sleep , '' said Edward P. Nicoski , a market analyst at Piper Jaffray & Hopwood , Minneapolis "
0.0,False,pass,vote,"On June 15 , the Senate passed by a vote of 96 to 0 a resolution -- sponsored by two Democrats , Sasser of Tennessee and Bradley of New Jersey -- urging the President to place the issue of the impact on Western security of credit flows to Warsaw-pact countries on the formal agenda at Toronto "
0.0,False,flow,bona,But Mead kept the information flowing to all bona fide customers of its service 
0.0,False,flow,return,The people who make the decisions -- directors and big institutional investors -- seem prepared to keep the money flowing to the top so long as the return to shareholders is deemed adequate 
0.0,False,touch,airport,"As late as Wednesday night , jets carrying signatures were still touching down at the airport in Brasilia , and motorcades were flowing into town "
0.0,False,flow,town,"As late as Wednesday night , jets carrying signatures were still touching down at the airport in Brasilia , and motorcades were flowing into town "
0.8,True,flow,economy,"As in 1913 , private capital flows among the principal industrial economies are now huge relative to official reserves and to the underlying flow of commodity trade "
0.0,False,flow,U.S.,"In terms of overseas investment flows into U.S. stocks , the future looks bleak until we have concrete policies to deal with the budget and trade deficits , '' says Mr. Green of James Capel "
0.0,False,flow,request,From the seminars flowed requests for help in updating substandard tanks 
0.0,False,flow,brokerage,That extra profit flowed to the brokerage concern 
0.0,False,flow,speed,"By tapping the precision of the official U.S. timekeeping device , county officials say they can improve the timing of stoplights on major roads to allow traffic to flow more smoothly at posted speeds "
0.0,False,flow,yen,"After the U.S. election , Mr. Hodge foresees a tightening of credit by the Japanese that will cause capital to begin flowing toward the yen and away from the dollar "
0.0,False,flow,playwright,The emotions in it flow between the playwright and his audience 
0.0,False,flow,investor,"The $ 30 billion in cash that will flow into investors ' hands in the next few weeks as the current crop of deals close `` is one and a half times the {uninvested} cash in all the equity mutual funds , '' he says , `` and it will be allocated among fewer shares "
0.0,False,flow,U.S.,The money is flowing into the U.S. largely on its own volition because foreign capital can be better employed here than in the home countries 
0.0,False,flow,competitivenes,"Our suspicion is that very pessimistic views on trade are paying insufficient attention to the dynamic factors -- namely , the investment flows that are likely to result from the improved competitivenes of U.S. industry , '' said John Lipsky , a director at Salomon Brothers "
0.0,False,flow,Eastman,"The company 's recent acquisition of Sterling Drug Inc. was a strategic move to obtain a world-wide marketing operation , and experience in obtaining regulatory approvals , so as to more quickly bring to market the products flowing out of Eastman 's labs "
0.0,False,flow,rain,"By 9 a.m . , the cadets are off to class , batlike figures in dark , flowing rain capes , black briefcases clutched with precision in their left hands "
0.0,False,flow,country,Plenty has flowed to those countries that have allowed incentives to work 
0.0,False,flow,Washington,The economic statistics flowing out of Washington last week were almost too good to be true 
0.0,False,flow,direction,"For the past eight years , all the pious high-mindedness has been flowing in one direction "
0.0,False,flow,hair,"We do n't know which he painted first , the deformity or the sweep of her flowing hair , '' he says firmly "
0.0,False,flow,pressure,"Three channels inside the helmet allow air to flow out the back , '' so back pressure does n't develop "
0.0,False,flow,town,"Considering the gold flowing into this town , it might do a little better by its patron saint "
1.0,True,flow,investment,"With today 's global capital markets , however , an increase in American saving could flow into investments abroad if returns are higher there "
1.0,True,flow,import,"Commenting on monetary policy , the annual report said , `` It became increasingly plain -LRB- in the quarter ended March 31 -RRB- that there was a need to dampen demand before it flowed too heavily into import volumes , prices and wages "
0.0,False,flow,Germany,More than $ 50 billion flowed out of Germany in the first sixth months 
0.0,False,flow,line,"But he does expect modest increases in demand , which flow quickly to the bottom line , because the company has reduced costs so effectively "
0.0,False,flow,state,Mr. Marino said the the mechanism calls for debt service to be met from property and sales tax revenue that flows through the state comptroller 's office before being diverted to city coffers 
0.0,False,flow,generation,"By following a trait as it flows through several generations and across vast branches of a family , scientists can see whether it is the result of chance or whether it `` segregates '' in a pattern that is probably due to the inheritance of a gene "
0.0,False,flow,danger,"In a day when ribbon-cuttings have largely been replaced by flashy press conferences announcing the newest and grimmest health risk yet discovered , agency resources flow not toward the most toxic dangers , but to those sporting the highest television ratings "
1.0,True,flow,investment,"Capital has been flowing out of West German investments at an unprecedented rate , helping to explain why the Bundesbank has been raising interest rates in a bid to prop up the mark "
0.0,False,flow,service,"But mostly he calls to edit material that flows into the service in a steady , sometimes none-too-clean stream each day "
0.0,False,flow,consortium,"After an access charge is paid to the Argentine government , BellSouth said the remaining profit will flow to the consortium "
0.0,False,flow,river,The bolt and trigger flowed silently and smoothly as a river down its banks 
0.0,False,flow,impact,"In a modern industrial economy , energy tends to flow through with more impact than agriculture , '' says Federal Reserve Board Governor Wayne Angell , who is himself a farmer "
0.0,False,flow,channel,"If not for the intimacy between the U.S. and Royal navies that enabled missiles , intelligence and much else to flow instantly through long-established channels and liaison groups , Britain would not have prevailed in the Falklands "
0.0,False,flow,end,"By the 17th century , fashion had replaced utility , and cavalier Frenchmen donned ornate linen and lace cravats , knotted in the center with long flowing ends that accented their moustaches "
0.0,False,flow,plant,He says that capital equipment stocks often do well at times when the overall market suffers from reduced liquidity as funds flow into new plant and equipment rather than stocks 
0.0,False,flow,issue,"The market 's energy just seems to have flowed into these issues , '' said one trader "
0.0,False,flow,network,"Although a study for the Justice Department found that more than 99 % of all telephone traffic flows through the local networks , the Bell companies fear that a significant portion of their business could be drained off "
0.8,True,flow,enterprise,"Consequently , investment decisions in LDCs were centralized in the state , and development funds flowed primarily into socialist enterprises "
0.0,False,flow,-LRB-,"There 's a drastic unwinding of all speculative positions that flowed in during the -LRB- Prime Minister Margaret -RRB- Thatcher- -LRB- Chancellor of the Exchequer Nigel -RRB- Lawson brouhaha , '' said Trevor N. Cass , foreign-exchange manager for Barclays Bank "
0.0,False,flow,suit,"For much of the Constitution 's interpretation has flowed from suits in which public officials , seeking to test matters of power and responsibility , have taken positions vindicated by history even if not by the lawsuits themselves "
0.0,False,flow,failure,The government 's obsession with winning hearts and minds on the local level flows from its failure to entice black leaders into token participation at the national level 
0.6666666666666666,True,flow,rate,"The well flowed at a daily rate of 225 barrels of oil and 1 , 000 cubic feet of natural gas from a depth of 8 , 596 feet in a pump test "
0.0,False,flow,Democrats,"During the 45 minutes that followed , Sen. Dole and other Republicans complained that too much business money is flowing to Democrats "
0.0,False,flow,Japan,So it should n't come as a big surprise that the world 's art is now flowing to Japan 
0.0,False,flow,agreement,"For decades , U.S.-Japan relations have more or less flowed from the last broad agreement most people remember the countries signing -- on the deck of the Battleship Missouri in 1945 "
1.0,True,flow,fund,"Money does tend to flow into the best-performing funds rather than the bottom funds that are poised for recovery , '' says Fidelity 's Mr. Litvack "
0.0,False,flow,decision,"For the most part the events flow swiftly , from the decision by the gamblers to bribe the players , to the players ' decision to accept the bribe , to the games , to the newspaper expose , to the trial "
0.0,False,flow,view,"From the answer to the Vietnam issue , should it ever be conclusively decided , will flow the prevailing view of America 's world role "
0.0,False,flow,country,"Germany is being regarded more and more as a high-cost producer of goods , and money will flow more and more to countries that produce more efficiently , '' said Christopher S. Bourdain , a senior financial markets adviser at BankAmerica International "
0.0,False,flow,part,"Instead , improved earnings flowed in large part from last year 's decision to reintroduce a five-stick , 25-cent pack of sugared gum "
0.8,True,flow,industry,"It 's capital that would otherwise not flow into the industry , '' says Charter One 's Mr. Koch , who also is head of the National Council of Savings Institutions "
0.0,False,flow,Piper,"Steps were being taken , Occidental said , to remove natural gas from the pipelines that flow into Piper "
1.0,True,flow,fund,"The Investment Company Institute , a Washington-based trade association , said the increase partly reflected money flowing back to the funds from longer-term debt instruments amid this week 's uneven bond-market performance "
0.6666666666666666,True,flow,rate,"The well flowed at a rate of seven million cubic feet of gas a day through a 14 64-inch opening at depths of 12 , 500 feet "
0.6666666666666666,True,flow,rate,"The well flowed at a rate of 153 barrels of oil per day with no water , at depths of between 7 , 618 feet and 7 , 638 feet "
0.0,False,flow,U.S,"By contrast , continuing to let foreign oil producers buy equity in U.S. refineries would help the U.S. economy by allowing these plants to operate at closer to maximum capacity and encouraging additional capital to flow into the U.S "
0.0,False,flow,teller,Dollars flowed from automated teller machines 
1.0,False,flow,zone,The company said oil and gas flowed from two zones 
0.0,False,flow,way,"Between the two friends , money flows both ways "
0.0,False,flow,division,"The moves may also signal that more of the marketing clout at Coca-Cola may flow out of the domestic soft-drink division and upstairs to corporate headquarters , according to both insiders and industry experts "
1.0,True,flow,stock,"In February , money flowed out of stock funds for the first time since October "
0.0,False,flow,First,Up to $ 2 million of Dal-Tile 's money flowed through First Republic daily in payments received and bills paid 
0.0,False,flow,picture,"Tears flowing , he stares at the picture till dawn "
0.0,False,flow,lake,Bombs and other debris flowing into the lake will be gently trapped and later removed 
0.8,True,flow,barrel,"Of the three intervals tested , it said one flowed 5 , 325 barrels of oil a day , a second flowed 23.5 million cubic feet of gas a day and a third flowed 44 million cubic feet of gas a day "
0.8333333333333334,False,flow,foot,"Of the three intervals tested , it said one flowed 5 , 325 barrels of oil a day , a second flowed 23.5 million cubic feet of gas a day and a third flowed 44 million cubic feet of gas a day "
0.8333333333333334,False,flow,foot,"Of the three intervals tested , it said one flowed 5 , 325 barrels of oil a day , a second flowed 23.5 million cubic feet of gas a day and a third flowed 44 million cubic feet of gas a day "
0.0,False,flow,pitcher,Beer flowed from big pitchers as a cooling obbligato to the hot sounds 
0.0,False,cool,obbligato,Beer flowed from big pitchers as a cooling obbligato to the hot sounds 
1.0,True,flow,time,"What I can say is that these things are inexplicably beautiful , as is almost always the case in Mr. Wilson 's work ; that Mr. Muller 's text , in the translation of Carl Weber , keeps finding new ways to express the contradictions of the human spirit ; and that `` Quartet '' seems to flow through its two-hour running time like a shifting stream of hot lava -- you do n't know where it 's going next , but you want to be sure and leave it plenty of room "
0.0,False,flow,commodity,"Gifts flow from commodity brokers , Wall Street houses , developers , insurance firms , Pentagon suppliers , oil companies and labor unions , including the Teamsters "
0.0,False,flow,lab,"The ventilation system is designed to keep air pressure inside the building 's 12 laboratories slightly below normal , so that air from the hallways always flows into the labs to keep microbes from being carried out "
0.0,False,flow,plant,"At Augusta , ITT also plans to build a slurry wall that will prevent groundwater from flowing off the plant site "
0.0,False,flow,partnership,"Even though new money is flowing into venture-capital partnerships at almost $ 5 billion a year , the return on venture funds established since 1981 is far worse than on those established in the late 1970s "
0.0,False,flow,line,"If the merchandising segment had some {sales} growth that could flow down to the bottom line , that would be bullish as heck , '' he contends "
0.6666666666666666,True,flow,rate,"The well flowed at a rate of 334 barrels of oil and 45 , 000 cubic feet of gas a day through a pump at a depth of 5 , 350 feet "
0.0,False,flow,account,"The only difference is that in Massachusetts we settle our obligations in 30 days , ensuring a good rate of return for pension funds that flow through the cash-management account "
0.0,False,flow,mark,"That 's because when the dollar weakens , investment funds tend to flow more into marks and Dutch guilders rather than francs and Italian lira "
0.8,True,flow,market,"As prices rise , the process intensifies , with additional stock issues and frenzied buying until all the money that can possibly flow into the market has done so "
0.8,True,flow,barrel,"It flowed 7 , 500 barrels of oil a day through a one-inch opening from a depth of 13 , 193 feet "
0.8,True,flow,market,Oil prices continued to plunge in trading wracked by rumors and growing evidence that additional barrels of Saudi Arabian crude oil are flowing into the market 
0.0,False,flow,hundred,"So far , the rare discovery of aflatoxin in the Midwest two weeks ago has only served to slow the normal drop in corn futures prices that comes as the harvest flows into hundreds of grain elevators , and they in turn sell futures contracts at the Chicago Board of Trade in order to hedge their purchases from farmers "
0.0,False,flow,protectionist,"Mr. Lynam said a Dukakis victory would discourage foreign capital flows because of his protectionist attitudes , and he would be more amenable to using a lower dollar to solve the U.S. trade imbalance "
0.0,False,flow,competitor,"The problem is that most funds likely would flow out of them to non-regulated , non-insured competitors , and the basic banking system would be left weaker than today "
1.0,True,flow,employment,"Because so many other economic indicators flow from the employment numbers , the series is currently in vogue "
0.6666666666666666,True,flow,rate,"The well , about seven miles southeast of the Maureen oil field , flowed at a rate of 24 million cubic feet of natural gas and more than 1 , 800 barrels of condensate a day through an opening of three-fourths of an inch in a lower sand zone "
1.0,True,flow,stock,"He cites a jumble of nagging concerns , including the paucity of money flowing back into the stock market , companies ' eagerness to buy back their stock rather than invest in their businesses , and speculators ' search for quick profits through takeovers "
0.0,False,flow,Kathleen,"It is led by 39-year-old Edsel , who is also a trustee , and includes Henry 's six grandchildren , to whom the trust is to flow upon Kathleen Ford 's death "
0.0,False,flow,pipe,"The warm vapor flows back to the pipe 's cool end where it condenses to a liquid , releasing its heat , and starting the cycle over again "
0.0,False,flow,midpoint,"When the warm vapor flows through the narrowed midpoint , it speeds up and its pressure drops "
0.0,False,flow,football,"As delegates to the Republican National Convention began their proceedings yesterday , running-mate rumors swept the Superdome like the great `` waves '' that flow through football crowds "
0.6666666666666666,True,flow,rate,"Houston-based Conoco said the well flowed at a daily rate of 4 , 730 barrels of oil from three different levels "
0.0,False,flow,West,"Capital has been flowing out of West Germany at an unprecedented rate , explaining in part why the Bundesbank has been raising interest rates to try to prop up the mark "
0.6666666666666666,True,flow,rate,"The energy exploration and development concern said the well was drilled to 12 , 120 feet in 474 feet of water and flowed at a rate of 10 , 350 barrels of oil a day through a 3 4-inch opening "
0.6666666666666666,True,flow,rate,"The oil and gas exploration and production concern said the discovery flowed at a rate of 2 , 735 thousand cubic feet of gas a day through a 14 64-inch choke "
0.0,False,flow,U.S.,These funds eventually flowed back to the U.S. through the banking system and were recorded as a private capital inflow 
0.0,False,flow,Straits,"The Japanese , who receive more than half the oil that flows out of the Straits of Hormuz , have declined to help us in the Persian Gulf , other than to parcel out a few million for navigational aids , and to offer vague bribes if we will escort their ships "
0.0,False,flow,forth,"These electrons then flow back and forth from one silicon layer to the other , creating an electric field whose current can be tapped "
0.6666666666666666,True,flow,rate,"The well , Raia-1 , flowed at an average rate of 2 , 880 barrels of crude oil a day through a half-inch opening below 8 , 494 feet "
0.0,False,flow,development,"To hold the property-tax rate low , Addison never built a system to process the sewage flowing from its many developments "
0.0,False,flow,orange,"However , the Tropicana complaint alleged that Coca-Cola 's current advertising campaign also shows `` dripping fresh orange juice flowing from an orange '' on Premium Choice cartons "
0.0,False,flow,%,"The river is flowing at only about 25 % of its annual rate of as much as 200 million gallons a day , and the plant , which makes writing paper , has already had to draw heavily on its private reservoir "
0.8666666666666667,True,flow,money,"And fund specialists caution that if the stock and bond markets turn around and head lower again , money quickly will flow back into money funds "
0.0,False,flow,API,"The well , drilled to a total depth of 7 , 800 feet , flowed 32-degree API gravity crude oil at a gross combined rate of 1 , 498 barrels a day through two-inch tubing from three tested zones in the Oligocene Pematang Formation at depths between 4 , 270 and 4 , 372 feet "
0.0,False,flow,faucet,"Previously , all information in the Soviet Union flowed from one faucet ; now , under `` glasnost , '' it seems to run almost whimsically -- sometimes openly , sometimes not at all "
0.6666666666666666,True,flow,rate,"The energy concern , which owns a 37.5 % working interest in the well , said that in tests the well flowed at a rate of 265 barrels of oil and 150 , 000 cubic feet of natural gas a day through an 18 64-inch choke "
1.0,True,flow,brand,"The importer said , however , that it also agreed to buy the spring from which Saratoga Mineral Water flows and the brand 's production facilities in Saratoga Springs , N.Y "
0.6666666666666666,True,flow,rate,"During a three-and-a-half hour test , oil flowed at a rate of 1 , 320 barrels of oil and 7.3 million cubic feet of gas a day through a 20 64-inch opening from the first zone "
0.6666666666666666,True,flow,rate,The energy concern said the well flowed at a rate of 8.1 million cubic feet of gas and 623 barrels of oil a day through openings ranging from 20 64 of an inch to 48 64 of an inch 
1.0,False,fly,weekend,Mr. Tyson was in London on business and had to fly back this weekend 
1.0,True,fly,face,"By endorsing bank authority to underwrite corporate equities , the senators gave the Fed a defense against claims that such a move would fly in the face of congressional opposition "
1.0,False,fly,flight,Sunworld had recently been operating as a charter airline flying 120 flights a month 
0.0,False,fly,speech,"In a discussion on board his Air Force jet as he flew to a speech here , Mr. Bush also indicated that he would attempt to have it both ways in budget negotiations with Congress , saying he is willing to negotiate deficit-reduction steps but wo n't want to include new taxes in the negotiations "
0.6,False,fly,route,"It 's a great fare , but there 's a slight problem: Eastern does n't fly that route "
0.0,False,fly,airline,"With more carriers flying abroad , airlines are pressuring the FAA to allow them to use foreign repair stations to perform major maintenance work "
0.0,False,fly,company,"To keep those flowerpots from flying , companies more and more try to prepare employees for working with AIDS patients "
0.0,False,fly,patrol,Three former scholarship winners now fly border patrol for the U.S. Customs Service 
0.0,False,fly,New,"Ever since President Reagan in February 1986 called for U.S. development of an `` Orient Express , '' a futuristic aircraft that would fly from New York to Tokyo in two hours , MITI 's aerospace mavens have been itching to get Japan into the action "
0.0,False,fly,roster,"In return it got to shape the festivities , glamorizing things with a sprinkling of film and rock music personalities -LRB- Jane Seymour , Pierce Brosnan and Ringo Starr supplied this year 's dazzle -RRB- and flying in a roster of writers and photographers for publicity "
0.0,False,fly,metal,"Unfortunately , `` Phantasm II '' also concerns a flying metal ball with speed-drill attachments , which affixes itself to one 's forehead and then drains the brain "
0.0,False,fly,saucer,"As a first step , the phone company offers a recorded message reproducing what is purported to be the sound of a flying saucer taped in Europe "
0.0,False,fly,Central,"And Mr. Gorbachev 's proposal to remove aircraft -- which easily can fly back to Central Europe during a crisis -- would be meaningless unless they are destroyed , Mr. Chalmers says "
0.0,False,destroy,Mr.,"And Mr. Gorbachev 's proposal to remove aircraft -- which easily can fly back to Central Europe during a crisis -- would be meaningless unless they are destroyed , Mr. Chalmers says "
0.0,False,fly,apart,"Using cameras that shoot up to 44 , 000 pictures a second , and then turning them into slow-motion movies , the Boston photographer has helped customers solve problems with baseball pitchers ' throwing arms , high-speed factory machines , flashlamps that trigger lasers and a wide array of things that explode , fly , break apart or otherwise move too quickly to be seen clearly "
0.0,False,fly,town,"When the chairman of Santa Fe Southern Pacific Corp. flew into town a few months ago in the corporate jet , a small group of trainmen here knew they had struck a raw nerve "
1.0,True,strike,nerve,"When the chairman of Santa Fe Southern Pacific Corp. flew into town a few months ago in the corporate jet , a small group of trainmen here knew they had struck a raw nerve "
0.0,False,fly,worker,Eastern has made elaborate preparations to keep the airline flying with non-union workers 
0.0,False,fly,United,"Orion , a contract carrier which formerly flew for United Parcel Service , had agreed to replace Eastern pilots if they followed the machinists on a walkout "
0.0,False,fly,Mr.,"But even if this plan does n't fly , Mr. Robinson sees advantages in announcing it "
0.0,False,fly,connection,"If you fly with five connections , you can earn 15 , 000 miles , '' says William Byrnes , a Boston-based free-lance writer who has devised several ways to make so many connections "
0.0,False,fly,Eastern,"As previously reported , Eastern , locked in a longstanding labor-management feud , has contracted with Orion Air , a unit of Primark Corp . , to provide pilots to fly Eastern aircraft should contract talks end in a strike "
1.0,False,fly,formation,"On silent nights , great flocks of white birds fly formations past the Camino 's Lobby Bar . . . "
0.0,False,fly,Smith,"Rumors fly at Smith Barney that its parent , Primerica , is disgusted and ready to sell the firm , though Primerica denies it "
0.0,False,fly,Eastern,"As previously reported , Eastern , locked in a longstanding labor-management feud , has contracted with Orion Air , a unit of Primark Corp . , to provide pilots to fly Eastern aircraft should contract talks end in a strike "
0.0,False,play,hawk,"That he can play the hawk , given his 11-year record in the House and Senate , shows what a dovish flock he 's flying with "
0.8,False,fly,hour,"For instance , some pilots would receive 6 % annual increases in a five-year contract if they fly additional hours , while many of the former Republic pilots , who have continued to work under the lower Republic contract rates since the merger , will receive as much as a 34 % increase annually , based on the type of aircraft they fly "
0.0,False,fly,machine,Parker was a musical pointillist who turned melodies into dots of sound and sent them flying like machine gun fire 
0.0,False,fly,hail,"Cohen and Kravis was described as cordial , angry charges flew like hail behind the scenes "
0.0,False,fly,photo,"He bought a boat , learned to fly so he could take aerial infrared photos , and did extensive research "
0.0,False,fly,down,"And he flew the fellow down to Washington with him so that the Arena actors could meet him also , and watch him talk "
0.0,False,fly,territory,Both European routes still require an agreement between Japan and the Soviet Union that would permit flying over Soviet territory 
0.6,False,fly,route,It adds that most pilots flying South American routes already have had the training 
0.0,False,fly,Fort,"Mr. Bass , who had flown in from Fort Worth hoping to strike a final deal , told Mr. Wall he was heading home , although some of his aides would remain in Washington "
0.625,True,strike,deal,"Mr. Bass , who had flown in from Fort Worth hoping to strike a final deal , told Mr. Wall he was heading home , although some of his aides would remain in Washington "
0.0,False,fly,Government,"Meantime , allegations are flying that the Good Government Commission itself has gone bad "
0.7777777777777778,False,fly,aircraft,"Even Israel 's legendary air force pilots speak nervously of the skills their Iraqi counterparts have attained , flying more-sophisticated aircraft on forays over Iranian territory and the Persian Gulf "
0.0,False,fly,direction,"Back in the early 1970s , when Mr. Trudeau created `` Doonesbury , '' he was able to invent quirky countercultural characters that allowed his delicately accurate barbs to fly in all directions "
1.0,True,fly,moon,"He took his region 's United Parcel Service workers out on strike to protest their 1976 contract , a move that , for the Teamsters , `` is like flying to the moon , '' according to Mr. Paff "
0.0,False,fly,event,"Locked in labor contract talks , the company believes strong cash reserves are necessary to keep the airline flying in the event of a strike "
0.0,False,fly,Canada,"To study theaters similar to the one Addison plans for its troupe , Mayor Redding flew to Canada and Colorado by Lear jet , rented with city funds , according to the investigative report and other city records "
0.0,False,pass,polygraph,"Gary Lynch , the director of enforcement at the SEC , recalls some investment bankers who passed their polygraph tests with flying colors during insider-trading probes "
0.0,False,fly,color,"Gary Lynch , the director of enforcement at the SEC , recalls some investment bankers who passed their polygraph tests with flying colors during insider-trading probes "
1.0,False,fly,start,"In a flying start last year , checkers gave thumbs down to junk priced at $ 10 billion "
0.0,False,fly,American,"Furthermore , pilots who fly American 's large fleet of 767s will be certified to fly the new 757s as well "
1.0,False,fly,flight,"Mr. Nelson , who flew on a shuttle flight , heads a subcommittee that oversees NASA "
0.0,False,fly,Los,"There are a lot of fares to clean out , '' says a spokeswoman for Eastern , which stopped flying from Los Angeles to San Francisco earlier this summer "
0.0,False,fly,leg,The FAA found that Northwest was requiring international flight crews to fly a domestic leg as well before going off duty 
0.8,False,fly,time,"But the Warsaw Pact is only 15 minutes flying time from Switzerland , and Swiss skies thus represent a self-contained defense sector at Europe 's core "
1.0,True,fly,round,"From next Monday to Oct. 15 , it will let passengers qualify for triple mileage if they fly a round trip between Newark , N.J . , and Kansas City , Mo . , or between Newark and Minneapolis St "
0.0,False,fly,capacity,"Eastern 's cutbacks have benefited Continental in other ways , the affidavit claims: Roughly 4 % of Eastern 's flying capacity competes with Continental , it says , compared with 9.3 % in January 1987 "
1.0,False,fly,price,"Airlines say they have lessened the risk by focusing increases on business fliers , who often must fly at any price "
0.0,False,fly,Soyuz,"The 47-year-old spaceman , who flew aboard a Soyuz capsule last December , reportedly was preparing for the first manned flight of a Soviet space shuttle "
1.0,True,fly,revenue,"For the first seven months of 1988 , the small regional carrier flew 3.94 billion revenue passenger miles , up 30 % from 3.03 billion a year earlier "
1.0,True,fly,revenue,"For the year to date , the airline said it flew 9.51 billion revenue passenger miles , up 27.6 % from 7.45 billion miles a year earlier "
0.0,False,fly,site,Mexico verifies crop destruction by flying over sprayed sites ; it calls on-ground inspections too risky 
0.0,False,fly,warplane,"He is part of a growing air force of amateur aces around the country who rebuild and fly aging warplanes , indulging in weekend flights of fantasy like Mr. Deakins 's Battle of Stuart . -LRB- He won , he says , by keeping Mr. Stephenson , 48 , in his gun sights for 10 seconds ; the planes are unarmed "
0.0,False,rest,politics,But the resolution probably rests more on politics than on flying skill and commercial expertise 
0.0,False,fly,skill,But the resolution probably rests more on politics than on flying skill and commercial expertise 
0.0,False,fly,Ibiza,"Air Inter can fly to Ibiza , Spain , in the summer and Madrid in the winter twice a week under an Air France flight number "
0.0,False,fly,U.S.,"When the U.S. expanded its gulf fleet a year ago to protect Kuwaiti tankers flying the U.S. flag , it left little doubt that it was siding with Iraq and the other Arab nations against Iran "
0.0,False,fly,airplane,The senator was so eager to appear with the governor at a campaign event July 1 that he awoke at 4:30 a.m. and flew his own twin-engine airplane to Dayton 
0.0,False,fly,Greenland,"The young aviator from Oceana , Calif . , was scheduled to fly to Greenland Sunday , then stop in Iceland before arriving in Paris on Wednesday "
0.6,False,fly,route,"When flights from Chicago to Islip , N.Y . , started falling behind schedule , the airline discovered that the Federal Aviation Administration had changed the flying route , making the trip 70 miles longer "
0.0,False,fly,photo,"Although it never saw combat , the Fortress flew photo mapping missions in Europe "
0.0,False,fly,Paris,"Alain Minc , Patrick Ponsolle and Maurice Lippens were flying from Paris to Brussels last Monday night when they uncorked a bottle of warm champagne and toasted the future of Societe Generale de Belgique S.A . , the giant Belgian holding company "
0.0,False,fly,ticket,"Foreign visitors marvel at the $ 35 steaks in the stores here , but that 's only because most of them fly here on round-trip tickets purchased back home at rational prices "
1.0,True,fly,revenue,"For the first five months of the year , the NWA Inc. unit flew 14.9 billion revenue passenger miles , down 7.5 % from 16.1 billion miles a year earlier "
0.6666666666666666,True,fly,number,The problem is that the surging hordes of passengers are flying into the same number of airports 
0.0,False,fly,U.S.,"The U.S. also is considering whether to officially change its gulf policy of protecting only U.S.-flag ships , which consist mainly of 11 Kuwaiti tankers flying U.S. flags "
0.0,False,fly,Damascus,The body of al-Wazir was flown to Damascus for burial today 
0.6,False,fly,route,"Perhaps hoping to keep the newcomers out , Pan Am and British Air applied to fly on each other 's German routes "
